00000135, BMU_checkFailed, BSPD_FAILED
00000351, BMU_checkFailed, BSPD_FAILED
00000351, BMU_InterlockInitialized, 0
00000351, VoltageCellMuxSelect, 16
00000351, VoltageCell49, 3.5088000000000004
00000351, VoltageCell50, 3.5060000000000002
00000351, VoltageCell51, 3.3018
00000351, AdjustedVoltageCellMuxSelect, 16
00000351, AdjustedVoltageCell49, 3.5087
00000351, AdjustedVoltageCell50, 3.5059
00000351, AdjustedVoltageCell51, 3.3011000000000004
00000352, TempChannelMuxSelect, 16
00000352, TempChannel49, 0.0
00000352, TempChannel50, 0.0
00000352, TempChannel51, 0.0
00000352, IVT_MsgID_RX, 0
00000352, IVT_MsgCount, 2
00000352, IVT_Result_state, 0
00000352, IVT_I, 0.0
00000352, ThrottlePercent, 0
00000352, BrakePercent, 9
00000352, brakePressure, 10
00000352, SteeringAngle, -58
00000352, BrakeWhileThrottle, 0
00000352, VoltageBusHV, 0.0
00000352, VoltageCellMax, 3.5396
00000352, VoltageCellMin, 2.966
00000352, CurrentBusHV, 0.0
00000352, AMS_PackVoltage, 457.86
00000354, IVT_MsgID_RX, 7
00000354, IVT_MsgCount, 7
00000354, IVT_Result_state, 0
00000354, IVT_Wh, 0
00000354, VCU_wheelSpeed_RL, 0.0
00000354, VCU_wheelSpeed_RR, 0.0
00000354, RLSpeedKPH, 0.0
00000354, RRSpeedKPH, 0.0
00000354, FLSpeedKPH, 0.0
00000354, FRSpeedKPH, 0.0
00000354, TCTorqueMax, 3.392
00000354, TCLeftSlip, -0.999
00000354, TCRightSlip, -0.999
00000354, TCTorqueAdjustment, 0.0
00000354, IVT_MsgID_RX, 0
00000354, IVT_MsgCount, 3
00000354, IVT_Result_state, 0
00000354, IVT_I, 0.001
00000381, VoltageCellMuxSelect, 17
00000381, VoltageCell52, 3.3273
00000381, VoltageCell53, 3.3265000000000002
00000381, VoltageCell54, 3.3262
00000381, AdjustedVoltageCellMuxSelect, 17
00000381, AdjustedVoltageCell52, 3.3272000000000004
00000381, AdjustedVoltageCell53, 3.3264
00000381, AdjustedVoltageCell54, 3.3262
00000381, IVT_MsgID_RX, 1
00000381, IVT_MsgCount, 12
00000381, IVT_Result_state, 0
00000381, IVT_U1, -0.043000000000000003
00000381, IVT_MsgID_RX, 2
00000381, IVT_MsgCount, 12
00000381, IVT_Result_state, 0
00000381, IVT_U2, 0.01
00000381, IVT_MsgID_RX, 3
00000381, IVT_MsgCount, 12
00000381, IVT_Result_state, 0
00000381, IVT_U3, 0.056
00000381, IVT_MsgID_RX, 7
00000381, IVT_MsgCount, 8
00000381, IVT_Result_state, 0
00000381, IVT_Wh, 0
00000381, IVT_MsgID_RX, 0
00000381, IVT_MsgCount, 4
00000381, IVT_Result_state, 0
00000381, IVT_I, -0.004
00000381, TempChannelMuxSelect, 17
00000381, TempChannel52, 0.0
00000381, TempChannel53, 0.0
00000381, TempChannel54, 0.0
00000382, VCU_wheelSpeed_RL, 0.0
00000382, VCU_wheelSpeed_RR, 0.0
00000382, RLSpeedKPH, 0.0
00000382, RRSpeedKPH, 0.0
00000382, FLSpeedKPH, 0.0
00000382, FRSpeedKPH, 0.0
00000383, ChannelCurrentRadiator, 0.187
00000383, ChannelCurrentAccFan, 0.214
00000383, ChannelCurrentPump1, 0.0
00000383, ChannelCurrentPump2, 0.214
00000383, ChannelCurrentAUX1, 0.0
00000383, ChannelCurrentAUX2, 0.17400000000000002
00000383, ChannelCurrentAUX3, 0.0
00000383, ChannelCurrentAUX4, 0.214
00000383, ChannelCurrentBMU, 0.51
00000383, ChannelCurrentCDU, 0.402
00000383, ChannelCurrentTCU, 0.34900000000000003
00000383, ChannelCurrentWSB, 0.335
00000384, ChannelCurrentBrakeLight, 0.0
00000384, ChannelCurrentInverter, 0.0
00000384, TCTorqueMax, 3.392
00000384, TCLeftSlip, -0.999
00000384, TCRightSlip, -0.999
00000384, TCTorqueAdjustment, 0.0
00000384, ThrottlePercent, 0
00000384, BrakePercent, 9
00000384, brakePressure, 10
00000384, SteeringAngle, -58
00000384, BrakeWhileThrottle, 0
00000384, IVT_MsgID_RX, 0
00000384, IVT_MsgCount, 5
00000384, IVT_Result_state, 0
00000384, IVT_I, 0.001
00000384, IVT_MsgID_RX, 7
00000384, IVT_MsgCount, 9
00000384, IVT_Result_state, 0
00000384, IVT_Wh, 0
000003B3, IVT_MsgID_RX, 0
000003B3, IVT_MsgCount, 6
000003B3, IVT_Result_state, 0
000003B3, IVT_I, -0.001
000003B3, VCU_wheelSpeed_RL, 0.0
000003B3, VCU_wheelSpeed_RR, 0.0
000003B3, RLSpeedKPH, 0.0
000003B3, RRSpeedKPH, 0.0
000003B3, FLSpeedKPH, 0.0
000003B3, FRSpeedKPH, 0.0
000003B3, BMU_checkFailed, BSPD_FAILED
000003B3, BMU_InterlockInitialized, 0
000003B3, VoltageCellMuxSelect, 18
000003B3, VoltageCell55, 3.3273
000003B3, VoltageCell56, 3.3295000000000003
000003B3, VoltageCell57, 3.3041
000003B3, TCTorqueMax, 3.392
000003B3, TCLeftSlip, -0.999
000003B3, TCRightSlip, -0.999
000003B3, TCTorqueAdjustment, 0.0
000003B3, AdjustedVoltageCellMuxSelect, 18
000003B3, AdjustedVoltageCell55, 3.3273
000003B3, AdjustedVoltageCell56, 3.3294
000003B3, AdjustedVoltageCell57, 3.3028
000003B5, IVT_MsgID_RX, 1
000003B5, IVT_MsgCount, 13
000003B5, IVT_Result_state, 0
000003B5, IVT_U1, 0.022
000003B5, IVT_MsgID_RX, 2
000003B5, IVT_MsgCount, 13
000003B5, IVT_Result_state, 0
000003B5, IVT_U2, -0.008
000003B5, IVT_MsgID_RX, 3
000003B5, IVT_MsgCount, 13
000003B5, IVT_Result_state, 0
000003B5, IVT_U3, 0.031
000003B5, IVT_MsgID_RX, 7
000003B5, IVT_MsgCount, 10
000003B5, IVT_Result_state, 0
000003B5, IVT_Wh, 0
000003B5, IVT_MsgID_RX, 0
000003B5, IVT_MsgCount, 7
000003B5, IVT_Result_state, 0
000003B5, IVT_I, 0.002
000003B6, ThrottlePercent, 0
000003B6, BrakePercent, 9
000003B6, brakePressure, 10
000003B6, SteeringAngle, -58
000003B6, BrakeWhileThrottle, 0
000003B6, VoltageBusHV, 0.02
000003B6, VoltageCellMax, 3.5396
000003B6, VoltageCellMin, 2.966
000003B6, CurrentBusHV, 0.0
000003B6, StateBatteryChargeHV, 16.7
000003B6, StateBatteryHealthHV, 0.0
000003B6, StateBatteryPowerHV, 331.90000000000003
000003B6, TempCellMax, 156.0
000003B6, TempCellMin, 55.0
000003B6, StateBMS, Wait_System_Up
000003B6, HighestTempThermistor, 0
000003B6, TempChannelMuxSelect, 18
000003B6, TempChannel55, 24.549999999999997
000003B6, TempChannel56, 24.549999999999997
000003B6, TempChannel57, 24.549999999999997
000003B6, AMS_PackVoltage, 457.86
000003B6, VCU_wheelSpeed_RL, 0.0
000003B6, VCU_wheelSpeed_RR, 0.0
000003B6, IVT_MsgID_RX, 0
000003B6, IVT_MsgCount, 8
000003B6, IVT_Result_state, 0
000003B6, IVT_I, -0.001
000003B6, RLSpeedKPH, 0.0
000003B6, RRSpeedKPH, 0.0
000003B6, FLSpeedKPH, 0.0
000003B6, FRSpeedKPH, 0.0
000003B8, TCTorqueMax, 3.392
000003B8, TCLeftSlip, -0.999
000003B8, TCRightSlip, -0.999
000003B8, TCTorqueAdjustment, 0.0
000003E5, IVT_MsgID_RX, 7
000003E5, IVT_MsgCount, 11
000003E5, IVT_Result_state, 0
000003E5, IVT_Wh, 0
000003E5, VoltageCellMuxSelect, 19
000003E5, VoltageCell58, 3.5348
000003E5, VoltageCell59, 3.499
000003E5, VoltageCell60, 3.5055
000003E5, PDU_Heartbeat_dummydata, 0
000003E5, AdjustedVoltageCellMuxSelect, 19
000003E5, AdjustedVoltageCell58, 3.536
000003E5, AdjustedVoltageCell59, 3.499
000003E5, AdjustedVoltageCell60, 3.5055
000003E5, CarStateIsLV, -1
000003E5, CarStateIsEM, 0
000003E5, CarStateIsHV, 0
000003E5, IVT_MsgID_RX, 0
000003E5, IVT_MsgCount, 9
000003E5, IVT_Result_state, 0
000003E5, IVT_I, -0.001
000003E5, TempChannelMuxSelect, 19
000003E5, TempChannel58, 24.549999999999997
000003E5, TempChannel59, 24.549999999999997
000003E5, TempChannel60, 24.549999999999997
000003E5, ChannelCurrentRadiator, 0.214
000003E5, ChannelCurrentAccFan, 0.214
000003E5, ChannelCurrentPump1, 0.0
000003E5, ChannelCurrentPump2, 0.161
000003E6, ChannelCurrentAUX1, 0.0
000003E6, ChannelCurrentAUX2, 0.214
000003E6, ChannelCurrentAUX3, 0.0
000003E6, ChannelCurrentAUX4, 0.214
000003E6, ChannelCurrentBMU, 0.537
000003E6, ChannelCurrentCDU, 0.362
000003E6, ChannelCurrentTCU, 0.362
000003E6, ChannelCurrentWSB, 0.41600000000000004
000003E6, ChannelCurrentBrakeLight, 0.0
000003E6, ChannelCurrentInverter, 0.0
000003E6, VCU_wheelSpeed_RL, 0.0
000003E6, VCU_wheelSpeed_RR, 0.0
000003E6, RLSpeedKPH, 0.0
000003E6, RRSpeedKPH, 0.0
000003E6, FLSpeedKPH, 0.0
000003E6, FRSpeedKPH, 0.0
000003E6, TCTorqueMax, 3.392
000003E6, TCLeftSlip, -0.999
000003E6, TCRightSlip, -0.999
000003E6, TCTorqueAdjustment, 0.0
000003E8, ThrottlePercent, 0
000003E8, BrakePercent, 9
000003E8, brakePressure, 10
000003E8, SteeringAngle, -58
000003E8, BrakeWhileThrottle, 0
000003E8, IVT_MsgID_RX, 1
000003E8, IVT_MsgCount, 14
000003E8, IVT_Result_state, 0
000003E8, IVT_U1, 0.01
000003E8, IVT_MsgID_RX, 2
000003E8, IVT_MsgCount, 14
000003E8, IVT_Result_state, 0
000003E8, IVT_U2, 0.049
000003E8, IVT_MsgID_RX, 3
000003E8, IVT_MsgCount, 14
000003E8, IVT_Result_state, 0
000003E8, IVT_U3, 0.062
000003E8, IVT_MsgID_RX, 7
000003E8, IVT_MsgCount, 12
000003E8, IVT_Result_state, 0
000003E8, IVT_Wh, 0
000003E8, IVT_MsgID_RX, 0
000003E8, IVT_MsgCount, 10
000003E8, IVT_Result_state, 0
000003E8, IVT_I, 0.002
00000417, IVT_MsgID_RX, 0
00000417, IVT_MsgCount, 11
00000417, IVT_Result_state, 0
00000417, IVT_I, 0.0
00000417, BMU_Heartbeat_dummydata, 0
00000417, BMU_checkFailed, BSPD_FAILED
00000417, BMU_InterlockInitialized, 0
00000417, FanPeriod, -112
00000417, BrakePressureBMU, 444.0
00000417, VoltageCellMuxSelect, 20
00000417, VoltageCell61, 3.1912000000000003
00000417, VoltageCell62, 3.1783
00000417, VoltageCell63, 3.1813000000000002
00000417, IVT_MsgID_RX, 7
00000417, IVT_MsgCount, 13
00000417, IVT_Result_state, 0
00000417, IVT_Wh, 0
00000419, VCU_wheelSpeed_RL, 0.0
00000419, VCU_wheelSpeed_RR, 0.0
00000419, RLSpeedKPH, 0.0
00000419, RRSpeedKPH, 0.0
00000419, FLSpeedKPH, 0.0
00000419, FRSpeedKPH, 0.0
00000419, AdjustedVoltageCellMuxSelect, 20
00000419, AdjustedVoltageCell61, 3.1906000000000003
00000419, AdjustedVoltageCell62, 3.1782000000000004
00000419, AdjustedVoltageCell63, 3.1813000000000002
00000419, TCTorqueMax, 3.392
00000419, TCLeftSlip, -0.999
00000419, TCRightSlip, -0.999
00000419, TCTorqueAdjustment, 0.0
00000419, TempChannelMuxSelect, 20
00000419, TempChannel61, 24.549999999999997
00000419, TempChannel62, 0.0
00000419, TempChannel63, 0.0
0000041A, IVT_MsgID_RX, 0
0000041A, IVT_MsgCount, 12
0000041A, IVT_Result_state, 0
0000041A, IVT_I, 0.0
0000041A, VCU_Heartbeat_dummydata, 0
0000041A, ThrottlePercent, 0
0000041A, BrakePercent, 10
0000041A, brakePressure, 10
0000041A, SteeringAngle, -58
0000041A, BrakeWhileThrottle, 0
0000041A, VoltageBusHV, 0.01
0000041A, VoltageCellMax, 3.5396
0000041A, VoltageCellMin, 2.9661
0000041A, CurrentBusHV, 0.0
0000041A, AMS_PackVoltage, 457.86
0000041A, IVT_MsgID_RX, 1
0000041A, IVT_MsgCount, 15
0000041A, IVT_Result_state, 0
0000041A, IVT_U1, 0.008
0000041A, IVT_MsgID_RX, 2
0000041A, IVT_MsgCount, 15
0000041A, IVT_Result_state, 0
0000041A, IVT_U2, 0.078
0000041B, IVT_MsgID_RX, 3
0000041B, IVT_MsgCount, 15
0000041B, IVT_Result_state, 0
0000041B, IVT_U3, -0.014
0000041B, IVT_MsgID_RX, 7
0000041B, IVT_MsgCount, 14
0000041B, IVT_Result_state, 0
0000041B, IVT_Wh, 0
0000041C, IVT_MsgID_RX, 0
0000041C, IVT_MsgCount, 13
0000041C, IVT_Result_state, 0
0000041C, IVT_I, 0.006
0000041C, VCU_wheelSpeed_RL, 0.0
0000041C, VCU_wheelSpeed_RR, 0.0
0000041D, RLSpeedKPH, 0.0
0000041D, RRSpeedKPH, 0.0
0000041D, FLSpeedKPH, 0.0
0000041D, FRSpeedKPH, 0.0
00000449, TCTorqueMax, 3.392
00000449, TCLeftSlip, -0.999
00000449, TCRightSlip, -0.999
00000449, TCTorqueAdjustment, 0.0
00000449, StateBatteryChargeHV, 16.7
00000449, StateBatteryHealthHV, 0.0
00000449, StateBatteryPowerHV, 331.90000000000003
00000449, TempCellMax, 156.0
00000449, TempCellMin, 55.0
00000449, StateBMS, Wait_System_Up
00000449, HighestTempThermistor, 0
00000449, VoltageCellMuxSelect, 21
00000449, VoltageCell64, 3.1726
00000449, VoltageCell65, 3.1738
00000449, VoltageCell66, 3.1724
00000449, VoltageBusLV, 12.138
00000449, CurrentBusLV, 0.0
00000449, PowerBusLV, 0
00000449, IVT_MsgID_RX, 0
00000449, IVT_MsgCount, 14
00000449, IVT_Result_state, 0
00000449, IVT_I, 0.002
00000449, AdjustedVoltageCellMuxSelect, 21
00000449, AdjustedVoltageCell64, 3.1726
00000449, AdjustedVoltageCell65, 3.1739
00000449, AdjustedVoltageCell66, 3.1723000000000003
00000449, TempChannelMuxSelect, 21
00000449, TempChannel64, 0.0
00000449, TempChannel65, 0.0
00000449, TempChannel66, 0.0
00000449, IVT_MsgID_RX, 7
00000449, IVT_MsgCount, 15
00000449, IVT_Result_state, 0
00000449, IVT_Wh, 0
0000044A, ChannelCurrentRadiator, 0.214
0000044A, ChannelCurrentAccFan, 0.187
0000044A, ChannelCurrentPump1, 0.0
0000044A, ChannelCurrentPump2, 0.17400000000000002
0000044A, ChannelCurrentAUX1, 0.0
0000044A, ChannelCurrentAUX2, 0.214
0000044A, ChannelCurrentAUX3, 0.0
0000044A, ChannelCurrentAUX4, 0.201
0000044A, ChannelCurrentBMU, 0.537
0000044A, ChannelCurrentCDU, 0.335
0000044A, ChannelCurrentTCU, 0.362
0000044A, ChannelCurrentWSB, 0.375
0000044A, ChannelCurrentBrakeLight, 0.0
0000044A, ChannelCurrentInverter, 0.0
0000044C, IVT_MsgID_RX, 0
0000044C, IVT_MsgCount, 15
0000044C, IVT_Result_state, 0
0000044C, IVT_I, -0.003
0000044C, ThrottlePercent, 0
0000044C, BrakePercent, 10
0000044C, brakePressure, 10
0000044C, SteeringAngle, -58
0000044C, BrakeWhileThrottle, 0
0000044C, VCU_wheelSpeed_RL, 0.0
0000044C, VCU_wheelSpeed_RR, 0.0
0000044C, RLSpeedKPH, 0.0
0000044C, RRSpeedKPH, 0.0
0000044C, FLSpeedKPH, 0.0
0000044C, FRSpeedKPH, 0.0
0000044C, TCTorqueMax, 3.392
0000044C, TCLeftSlip, -0.999
0000044C, TCRightSlip, -0.999
0000044C, TCTorqueAdjustment, 0.0
0000047B, IVT_MsgID_RX, 1
0000047B, IVT_MsgCount, 0
0000047B, IVT_Result_state, 0
0000047B, IVT_U1, -0.006
0000047B, IVT_MsgID_RX, 2
0000047B, IVT_MsgCount, 0
0000047B, IVT_Result_state, 0
0000047B, IVT_U2, 0.041
0000047B, IVT_MsgID_RX, 3
0000047B, IVT_MsgCount, 0
0000047B, IVT_Result_state, 0
0000047B, IVT_U3, 0.043000000000000003
0000047B, IVT_MsgID_RX, 7
0000047B, IVT_MsgCount, 0
0000047B, IVT_Result_state, 0
0000047B, IVT_Wh, 0
0000047B, IVT_MsgID_RX, 0
0000047B, IVT_MsgCount, 0
0000047B, IVT_Result_state, 0
0000047B, IVT_I, 0.003
0000047B, BMU_checkFailed, BSPD_FAILED
0000047B, BMU_InterlockInitialized, 0
0000047B, VoltageCellMuxSelect, 22
0000047B, VoltageCell67, 3.1986000000000003
0000047B, VoltageCell68, 3.4272
0000047B, VoltageCell69, 3.418
0000047B, AdjustedVoltageCellMuxSelect, 22
0000047B, AdjustedVoltageCell67, 3.1979
0000047B, AdjustedVoltageCell68, 3.4276
0000047B, AdjustedVoltageCell69, 3.4179000000000004
0000047B, VCU_wheelSpeed_RL, 0.0
0000047B, VCU_wheelSpeed_RR, 0.0
0000047D, TempChannelMuxSelect, 22
0000047D, TempChannel67, 0.0
0000047D, TempChannel68, 0.0
0000047D, TempChannel69, 24.710000000000008
0000047D, RLSpeedKPH, 0.0
0000047D, RRSpeedKPH, 0.0
0000047D, FLSpeedKPH, 0.0
0000047D, FRSpeedKPH, 0.0
0000047D, IVT_MsgID_RX, 0
0000047D, IVT_MsgCount, 1
0000047D, IVT_Result_state, 0
0000047D, IVT_I, 0.003
0000047E, TCTorqueMax, 3.392
0000047E, TCLeftSlip, -0.999
0000047E, TCRightSlip, -0.999
0000047E, TCTorqueAdjustment, 0.0
0000047E, IVT_MsgID_RX, 7
0000047E, IVT_MsgCount, 1
0000047E, IVT_Result_state, 0
0000047E, IVT_Wh, 0
0000047E, ThrottlePercent, 0
0000047E, BrakePercent, 9
0000047E, brakePressure, 10
0000047E, SteeringAngle, -58
0000047E, BrakeWhileThrottle, 0
0000047E, IVT_MsgID_RX, 0
0000047E, IVT_MsgCount, 2
0000047E, IVT_Result_state, 0
0000047E, IVT_I, -0.002
0000047E, VoltageBusHV, 0.0
0000047E, VoltageCellMax, 3.5396
0000047E, VoltageCellMin, 2.9661
0000047E, CurrentBusHV, 0.0
0000047E, AMS_PackVoltage, 457.86
000004AD, VCU_wheelSpeed_RL, 0.0
000004AD, VCU_wheelSpeed_RR, 0.0
000004AD, RLSpeedKPH, 0.0
000004AD, RRSpeedKPH, 0.0
000004AD, FLSpeedKPH, 0.0
000004AD, FRSpeedKPH, 0.0
000004AD, TCTorqueMax, 3.392
000004AD, TCLeftSlip, -0.999
000004AD, TCRightSlip, -0.999
000004AD, TCTorqueAdjustment, 0.0
000004AD, IVT_MsgID_RX, 1
000004AD, IVT_MsgCount, 1
000004AD, IVT_Result_state, 0
000004AD, IVT_U1, -0.002
000004AD, IVT_MsgID_RX, 2
000004AD, IVT_MsgCount, 1
000004AD, IVT_Result_state, 0
000004AD, IVT_U2, 0.014
000004AF, IVT_MsgID_RX, 3
000004AF, IVT_MsgCount, 1
000004AF, IVT_Result_state, 0
000004AF, IVT_U3, 0.0
000004AF, IVT_MsgID_RX, 7
000004AF, IVT_MsgCount, 2
000004AF, IVT_Result_state, 0
000004AF, IVT_Wh, 0
000004AF, IVT_MsgID_RX, 0
000004AF, IVT_MsgCount, 3
000004AF, IVT_Result_state, 0
000004AF, IVT_I, 0.003
000004AF, ChannelCurrentRadiator, 0.187
000004AF, ChannelCurrentAccFan, 0.17400000000000002
000004AF, ChannelCurrentPump1, 0.0
000004AF, ChannelCurrentPump2, 0.214
000004AF, StateBatteryChargeHV, 16.7
000004AF, StateBatteryHealthHV, 0.0
000004AF, StateBatteryPowerHV, 331.90000000000003
000004AF, TempCellMax, 156.0
000004AF, TempCellMin, 55.0
000004AF, StateBMS, Wait_System_Up
000004AF, HighestTempThermistor, 0
000004AF, ChannelCurrentAUX1, 0.0
000004AF, ChannelCurrentAUX2, 0.214
000004AF, ChannelCurrentAUX3, 0.0
000004AF, ChannelCurrentAUX4, 0.214
000004AF, ChannelCurrentBMU, 0.537
000004AF, ChannelCurrentCDU, 0.308
000004AF, ChannelCurrentTCU, 0.375
000004AF, ChannelCurrentWSB, 0.375
000004AF, ChannelCurrentBrakeLight, 0.0
000004AF, ChannelCurrentInverter, 0.0
000004B0, AdjustedVoltageCellMuxSelect, 23
000004B0, AdjustedVoltageCell70, 3.4175
000004B0, AdjustedVoltageCell71, 3.1934
000004B0, AdjustedVoltageCell72, 3.1727000000000003
000004B0, TempChannelMuxSelect, 23
000004B0, TempChannel70, 24.710000000000008
000004B0, TempChannel71, 25.0
000004B0, TempChannel72, 24.180000000000007
000004B0, IVT_MsgID_RX, 0
000004B0, IVT_MsgCount, 4
000004B0, IVT_Result_state, 0
000004B0, IVT_I, 0.003
000004B0, ThrottlePercent, 0
000004B0, BrakePercent, 9
000004B0, brakePressure, 10
000004B0, SteeringAngle, -58
000004B0, BrakeWhileThrottle, 0
000004B0, VCU_wheelSpeed_RL, 0.0
000004B0, VCU_wheelSpeed_RR, 0.0
000004B0, IVT_MsgID_RX, 7
000004B0, IVT_MsgCount, 3
000004B0, IVT_Result_state, 0
000004B0, IVT_Wh, 0
000004B0, RLSpeedKPH, 0.0
000004B0, RRSpeedKPH, 0.0
000004B0, FLSpeedKPH, 0.0
000004B0, FRSpeedKPH, 0.0
000004B2, TCTorqueMax, 3.392
000004B2, TCLeftSlip, -0.999
000004B2, TCRightSlip, -0.999
000004B2, TCTorqueAdjustment, 0.0
000004DF, IVT_MsgID_RX, 0
000004DF, IVT_MsgCount, 5
000004DF, IVT_Result_state, 0
000004DF, IVT_I, 0.0
000004DF, BMU_checkFailed, BSPD_FAILED
000004DF, BMU_InterlockInitialized, 0
000004DF, VoltageCellMuxSelect, 24
000004DF, VoltageCell73, 3.1791
000004DF, VoltageCell74, 3.1771000000000003
000004DF, VoltageCell75, 3.1815
000004DF, AdjustedVoltageCellMuxSelect, 24
000004DF, AdjustedVoltageCell73, 3.1791
000004DF, AdjustedVoltageCell74, 3.1771000000000003
000004DF, AdjustedVoltageCell75, 3.1815
000004DF, TempChannelMuxSelect, 24
000004DF, TempChannel73, 24.299999999999997
000004DF, TempChannel74, 24.370000000000005
000004DF, TempChannel75, 24.290000000000006
000004DF, IVT_MsgID_RX, 1
000004DF, IVT_MsgCount, 2
000004DF, IVT_Result_state, 0
000004DF, IVT_U1, -0.012
000004DF, IVT_MsgID_RX, 2
000004DF, IVT_MsgCount, 2
000004DF, IVT_Result_state, 0
000004DF, IVT_U2, 0.006
000004DF, IVT_MsgID_RX, 3
000004DF, IVT_MsgCount, 2
000004DF, IVT_Result_state, 0
000004DF, IVT_U3, 0.01
000004E0, IVT_MsgID_RX, 7
000004E0, IVT_MsgCount, 4
000004E0, IVT_Result_state, 0
000004E0, IVT_Wh, 0
000004E0, IVT_MsgID_RX, 0
000004E0, IVT_MsgCount, 6
000004E0, IVT_Result_state, 0
000004E0, IVT_I, 0.001
000004E0, VCU_wheelSpeed_RL, 0.0
000004E0, VCU_wheelSpeed_RR, 0.0
000004E0, RLSpeedKPH, 0.0
000004E0, RRSpeedKPH, 0.0
000004E0, FLSpeedKPH, 0.0
000004E0, FRSpeedKPH, 0.0
000004E5, TCTorqueMax, 3.392
000004E5, TCLeftSlip, -0.999
000004E5, TCRightSlip, -0.999
000004E5, TCTorqueAdjustment, 0.0
000004E5, ThrottlePercent, 0
000004E5, BrakePercent, 9
000004E5, brakePressure, 10
000004E5, SteeringAngle, -58
000004E5, BrakeWhileThrottle, 0
000004E5, IVT_MsgID_RX, 0
000004E5, IVT_MsgCount, 7
000004E5, IVT_Result_state, 0
000004E5, IVT_I, 0.0
000004E6, VoltageBusHV, 0.0
000004E6, VoltageCellMax, 3.5396
000004E6, VoltageCellMin, 2.9661
000004E6, CurrentBusHV, 0.0
000004E6, AMS_PackVoltage, 457.86
000004E6, IVT_MsgID_RX, 7
000004E6, IVT_MsgCount, 5
000004E6, IVT_Result_state, 0
000004E6, IVT_Wh, 0
00000511, VCU_wheelSpeed_RL, 0.0
00000511, VCU_wheelSpeed_RR, 0.0
00000511, IVT_MsgID_RX, 0
00000511, IVT_MsgCount, 8
00000511, IVT_Result_state, 0
00000511, IVT_I, 0.0
00000511, RLSpeedKPH, 0.0
00000511, RRSpeedKPH, 0.0
00000511, FLSpeedKPH, 0.0
00000511, FRSpeedKPH, 0.0
00000511, TCTorqueMax, 3.392
00000511, TCLeftSlip, -0.999
00000511, TCRightSlip, -0.999
00000511, TCTorqueAdjustment, 0.0
00000511, VoltageCellMuxSelect, 25
00000511, VoltageCell76, 3.1611000000000002
00000511, VoltageCell77, 3.1908000000000003
00000511, VoltageCell78, 3.4229000000000003
00000511, AdjustedVoltageCellMuxSelect, 25
00000511, AdjustedVoltageCell76, 3.1612
00000511, AdjustedVoltageCell77, 3.1905
00000511, AdjustedVoltageCell78, 3.4231000000000003
00000511, TempChannelMuxSelect, 25
00000511, TempChannel76, 24.74000000000001
00000511, TempChannel77, 0.0
00000511, TempChannel78, 0.0
00000511, ChannelCurrentRadiator, 0.214
00000511, ChannelCurrentAccFan, 0.201
00000511, ChannelCurrentPump1, 0.0
00000511, ChannelCurrentPump2, 0.214
00000512, ChannelCurrentAUX1, 0.0
00000512, ChannelCurrentAUX2, 0.214
00000512, ChannelCurrentAUX3, 0.0
00000512, ChannelCurrentAUX4, 0.228
00000513, ChannelCurrentBMU, 0.537
00000513, ChannelCurrentCDU, 0.402
00000513, ChannelCurrentTCU, 0.375
00000513, ChannelCurrentWSB, 0.375
00000513, ChannelCurrentBrakeLight, 0.0
00000513, ChannelCurrentInverter, 0.0
00000513, IVT_MsgID_RX, 1
00000513, IVT_MsgCount, 3
00000513, IVT_Result_state, 0
00000513, IVT_U1, -0.062
00000513, IVT_MsgID_RX, 2
00000513, IVT_MsgCount, 3
00000513, IVT_Result_state, 0
00000513, IVT_U2, -0.029
00000514, IVT_MsgID_RX, 3
00000514, IVT_MsgCount, 3
00000514, IVT_Result_state, 0
00000514, IVT_U3, 0.056
00000514, IVT_MsgID_RX, 7
00000514, IVT_MsgCount, 6
00000514, IVT_Result_state, 0
00000514, IVT_Wh, 0
00000514, IVT_MsgID_RX, 0
00000514, IVT_MsgCount, 9
00000514, IVT_Result_state, 0
00000514, IVT_I, -0.002
00000514, ThrottlePercent, 0
00000514, BrakePercent, 9
00000514, brakePressure, 10
00000514, SteeringAngle, -58
00000514, BrakeWhileThrottle, 0
00000514, VCU_wheelSpeed_RL, 0.0
00000514, VCU_wheelSpeed_RR, 0.0
00000514, RLSpeedKPH, 0.0
00000514, RRSpeedKPH, 0.0
00000514, FLSpeedKPH, 0.0
00000514, FRSpeedKPH, 0.0
00000514, TCTorqueMax, 3.392
00000514, TCLeftSlip, -0.999
00000514, TCRightSlip, -0.999
00000514, TCTorqueAdjustment, 0.0
00000514, StateBatteryChargeHV, 16.7
00000514, StateBatteryHealthHV, 0.0
00000514, StateBatteryPowerHV, 331.90000000000003
00000514, TempCellMax, 156.0
00000514, TempCellMin, 55.0
00000514, StateBMS, Wait_System_Up
00000514, HighestTempThermistor, 0
00000514, IVT_MsgID_RX, 0
00000514, IVT_MsgCount, 10
00000514, IVT_Result_state, 0
00000514, IVT_I, 0.001
00000543, IVT_MsgID_RX, 7
00000543, IVT_MsgCount, 7
00000543, IVT_Result_state, 0
00000543, IVT_Wh, 0
00000544, BMU_checkFailed, BSPD_FAILED
00000544, BMU_InterlockInitialized, 0
00000544, VoltageCellMuxSelect, 26
00000544, VoltageCell79, 3.4148
00000544, VoltageCell80, 3.4203
00000544, VoltageCell81, 3.1994000000000002
00000544, AdjustedVoltageCellMuxSelect, 26
